hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
16985,409829421516587008,4.20055,-32.3615,-316.732,0.0602427,-0.389376,-3.7593300000000003,0.0
16988,734102063704702976,-1.60484,-34.3912,-298.164,-0.0204081,-0.6701010000000001,-5.75159,0.0
16995,220688201491152896,14.297,-30.0484,-280.655,0.17703,-0.350238,-3.2564,0.0
17001,873707948436619264,26.8876,-17.7662,-294.147,3.78661,-2.48747,-41.6299,0.0
17003,225186440999337984,27.354,-16.7984,-300.205,1.41705,-0.880007,-15.3196,0.0
17005,864702948205133824,29.9548,-11.4013,-317.893,0.5807869999999999,-0.211495,-6.10766,0.0
17006,526921843597115392,26.671,-18.2158,-283.317,0.320265,-0.23102399999999998,-3.46135,0.0
17010,747601042853597185,26.2793,-19.0286,-327.865,0.0988193,-0.100401,-0.0258553,0.0
17011,644017632932003840,29.583000000000002,-12.1728,-301.635,0.918905,-0.901819,-2.80493,0.0
17013,693555785724067840,27.7205,-16.0379,-284.567,0.263178,-0.14093699999999998,-2.72032,0.0
17018,355792548196782081,31.3434,-11.3787,-314.069,0.366904,-0.055841499999999995,0.283559,0.0
17020,333268571448672256,31.8871,-1.73901,-296.546,0.46630600000000005,-0.034640199999999996,-4.339119999999999,0.0
17026,743095793942003712,31.7983,-3.3132699999999997,-283.541,0.709874,-0.0831293,-6.3137099999999995,0.0
17032,418845897917468673,31.4774,6.7290600000000005,-317.77299999999997,0.25814899999999996,0.189289,-0.256529,0.0
17038,752103336794128384,29.6238,12.0305,-319.272,0.7580819999999999,0.318374,-7.99982,0.0
17040,22529268131037184,29.0717,13.6097,-294.506,0.249716,0.12742799999999999,-2.58181,0.0
17041,738591163522482176,27.8254,16.7858,-296.02299999999997,0.333465,0.191688,-3.3829300000000004,0.0
17051,18019346311806976,22.8169,22.3931,-295.079,0.171,0.154366,-2.1534,0.0
17061,117106303414829056,20.5875,25.5281,-301.068,0.240064,0.28015500000000004,-3.39989,0.0
17065,734098215414005760,12.3663,29.4897,-288.225,0.453312,1.05466,-10.2539,0.0
17076,364799816154218496,17.1738,27.1731,-293.448,0.20303800000000002,0.30256900000000003,-3.1886200000000002,0.0
17078,432345770385997824,16.5495,27.4739,-283.878,0.208637,0.327732,-3.56439,0.0
17081,936751746150039552,23.2213,24.2589,-285.127,0.487871,0.494996,-5.80516,0.0
17085,950262201434767360,-0.249336,31.9993,-320.783,-0.0159418,0.900235,-8.91662,0.0
17090,153135581470130176,9.39912,31.455,-310.374,0.0639279,0.17918699999999999,-1.80782,0.0
17092,761108680622997504,6.73572,31.6053,-321.3,0.0913089,0.476304,-4.58206,0.0
17093,211670419436994560,1.82643,31.8822,-302.168,0.020502700000000002,0.18858699999999998,-1.81067,0.0
17095,90072198705840128,-5.67269,31.8467,-296.245,-0.06340230000000001,0.301045,-2.9405799999999997,0.0
17096,684570233104498688,-5.24296,31.997,-341.82099999999997,-0.0321279,0.154134,-1.4724899999999999,0.0
17099,220677137655398400,-6.13479,31.6852,-301.738,-0.313744,1.57565,-14.8155,0.0
17101,364802839827976193,-10.7064,30.0868,-322.64799999999997,-0.09881469999999999,0.286244,-0.0916757,0.0
17103,40533839755345920,-5.07806,32.0546,-290.959,-0.07255539999999999,0.397476,-3.5861300000000003,0.0
17105,517915812573478912,-23.5078,21.8213,-321.592,-0.707919,0.669701,-9.56578,0.0
17107,225187815388872704,-15.6002,28.8844,-306.698,-0.519537,0.9439110000000001,-9.8811,0.0
17108,454874488761221120,-18.436,26.3515,-304.524,-0.20167000000000002,0.271661,-3.19814,0.0
17118,211690622963154944,-25.6123,20.4127,-287.70799999999997,-0.454604,0.374638,-5.23914,0.0
17120,950267973870813184,-26.7687,18.0131,-295.774,-0.26364,0.16600299999999998,-2.8216,0.0
17122,589972444538732544,-28.4877,14.4457,-288.756,-0.378741,0.20181500000000002,-3.7948699999999995,0.0
17128,355784645440176128,-31.7395,4.3563,-314.79,-0.8177810000000001,0.10251800000000001,-8.0611,0.0
17138,355786638305001472,-31.165,14.5407,-298.394,-0.603738,0.292195,-5.79211,0.0
17140,711582416300408832,-32.6984,-1.7367299999999999,-262.895,-0.48992299999999994,-0.015930200000000002,-3.90254,0.0
17149,734097047182901248,-31.5728,-4.95595,-268.577,-0.458063,-0.061484000000000004,-3.8490699999999998,0.0
17152,364794181157126144,-31.7147,-4.55016,-259.809,-1.10461,-0.149005,-8.63263,0.0
17153,445872237308805120,-30.3423,-8.47556,-215.72099999999998,-0.166492,-0.0365035,-1.13457,0.0
17155,94579852782338048,-30.234,-8.78514,-259.187,-1.28896,-0.36544,-11.3199,0.0
17159,220697684778942464,-29.3955,-11.1833,-250.785,-0.246098,-0.0841304,-2.04307,0.0
17160,270217695629148160,-33.2358,-0.199627,-237.59400000000002,-0.562821,0.00712095,-3.88427,0.0
17163,639525097140387840,-29.6869,-10.3498,-239.248,-0.9863129999999999,-0.354081,-8.14841,0.0
17170,216173744203247618,-29.7871,-10.0633,-275.96299999999997,0.44887,-0.08033539999999999,-1.9962,0.0
17172,481885435006550016,-31.3758,-5.5195,-221.137,-0.7897489999999999,-0.129634,-5.63594,0.0
17173,711569840636166144,-32.1961,-3.17338,-211.179,-0.399778,-0.029040499999999997,-2.58033,0.0
17178,220681466982432768,-27.7173,-16.1636,-246.158,-0.5357,-0.325284,-4.727469999999999,0.0
17181,968279623601225728,-24.9499,-19.2619,-224.218,-0.383524,-0.308971,-3.42323,0.0
17183,571961275844657152,-21.875,-22.7044,-245.183,-0.291567,-0.31758600000000003,-3.4049,0.0
17188,716072684349292544,-22.5702,-21.9262,-232.11599999999999,-2.63669,-2.5714599999999996,-26.4966,0.0
17189,662048317957472256,-28.8025,-14.9486,-264.189,-0.126653,-0.12881900000000002,-0.907631,0.0
17194,954768687280160768,-26.4666,-17.5638,-256.421,-0.47437399999999996,-0.302419,-4.32867,0.0
17201,166640814074626048,-23.8367,-20.5081,-235.79,-0.552509,-0.48608,-5.47149,0.0
17203,427842445636534272,-25.8838,-18.2163,-222.40099999999998,-0.160504,-0.101346,-1.33835,0.0
17208,27046886531661824,-11.7043,-29.2591,-244.019,-0.22783299999999998,-0.5266489999999999,-4.1825,0.0
17209,639525165876649986,-13.4895,-28.3989,-263.791,-0.286525,0.227938,-0.212851,0.0
17217,837684923853701120,-13.8257,-28.2369,-266.35200000000003,-0.2423,-0.516794,-4.63598,0.0
17222,693558946819997696,-19.3079,-25.5951,-259.47,-0.351019,-0.447276,-4.7317,0.0
17230,180151750395691008,-17.7084,-26.3659,-232.735,-0.42384799999999995,-0.647991,-5.94915,0.0
17238,842178352998514688,-9.26825,-30.9665,-210.705,-0.24981599999999998,-0.800445,-5.42893,0.0
17251,94576485527977984,-8.60022,-31.0042,-223.358,-0.0900869,-0.288406,-2.16132,0.0
17253,621497985527709696,-4.73336,-31.2223,-213.416,-0.0382662,-0.315535,-2.0710900000000003,0.0
17255,27031836966256640,-8.59903,-31.0043,-250.703,-0.357979,-1.2555399999999999,-10.1156,0.0
17262,166642051025207296,9.99386,-29.8114,-233.051,0.0931564,-0.247795,-1.9481400000000002,0.0
17266,495401525288370176,5.62732,-31.3381,-260.01,0.14490699999999998,-0.751763,-6.33849,0.0
17269,864699443511820288,11.7174,-29.2088,-240.628,0.165536,-0.386765,-3.19388,0.0
17272,324263502497710080,8.92545,-30.185,-222.074,0.174778,-0.55862,-4.09744,0.0
17277,837674409773760512,5.4464,-31.4014,-266.642,0.177867,-0.968549,-7.89115,0.0
17281,860188765778345984,11.7274,-29.2053,-227.585,0.834002,-2.0552200000000003,-16.011,0.0
17284,549439635575537664,4.958819999999999,-31.5718,-224.852,0.021975099999999997,-0.19863,-1.42248,0.0
17286,684556214331244544,19.4982,-24.7389,-237.04,0.15041400000000002,-0.205021,-1.9071,0.0
17287,216173538028027904,16.0736,-27.7977,-243.525,0.20759499999999997,-0.376804,-3.33075,0.0
17289,45038332735913984,21.8937,-22.5991,-248.435,0.330783,-0.354678,-3.76493,0.0
17301,166640333038288896,23.691,-20.9938,-239.648,0.34215,-0.316042,-3.50261,0.0
17307,27033829831081984,17.6774,-26.3652,-242.983,0.244321,-0.381594,-3.44805,0.0
17310,418841774732083200,18.2892,-25.8188,-238.43200000000002,0.46475,-0.6385350000000001,-6.05955,0.0
17312,364804214200729600,26.2984,-17.8484,-248.736,0.471816,-0.33172199999999996,-4.30401,0.0
17319,558451232876789760,28.8687,-12.5145,-250.59799999999998,0.28692399999999996,-0.135322,-2.6278900000000003,0.0
17328,252202060169084928,25.0564,-20.4259,-210.778,0.248086,-0.190022,-2.09406,0.0
17335,229687498006069248,31.1708,-5.64773,-234.93099999999998,0.5083489999999999,-0.08236339999999999,-3.7930599999999997,0.0
17338,130610505227173888,31.4518,-0.665129,-223.00400000000002,0.178264,0.00573097,-1.28459,0.0
17341,364795280668753920,31.1647,-5.75485,-248.77900000000002,0.499325,-0.082548,-3.7928699999999997,0.0
17345,220685315273129984,31.5695,1.4217600000000001,-232.59,0.6422100000000001,0.0381858,-4.6497,0.0
17347,301745366921904128,31.0201,-8.31812,-229.676,0.187625,-0.060148099999999996,-1.3513,0.0
17353,639523516592422912,31.1618,-5.80722,-213.669,0.321454,-0.06876410000000001,-2.26137,0.0
17359,220693149310259201,31.2469,-4.29807,-220.6,0.15605,-0.163196,0.0851952,0.0
17361,229688322639790080,29.2963,11.467,-231.65,0.54063,0.201926,-4.22081,0.0
17368,216176905282387968,32.0525,3.58394,-261.80400000000003,0.949548,0.09587480000000001,-7.89805,0.0
17370,58546863875293184,29.5214,10.8234,-245.622,0.27926,0.112515,-2.33681,0.0
17376,734108592054992896,32.5605,2.13124,-210.49400000000003,0.171874,0.0214593,-1.10106,0.0
17378,878207905931722752,28.7036,13.1622,-245.68099999999998,0.330874,0.16241,-2.8916,0.0
17380,932256461579354112,28.84,12.7724,-258.17900000000003,0.158094,0.044303699999999994,-1.36211,0.0
17385,216175256014946304,28.765,12.9866,-240.516,0.25859299999999996,0.12761199999999998,-2.24877,0.0
17386,801641008549855232,29.9959,9.46614,-211.283,2.95474,0.922949,-20.9039,0.0
17396,801643619889971200,24.874000000000002,19.3468,-267.618,0.278902,0.22816,-3.07024,0.0
17406,418841843451559936,23.7743,20.5781,-238.218,0.705887,0.600064,-7.1497,0.0
17408,360289688176558080,28.8,14.9514,-229.602,0.181199,0.105314,-1.4711,0.0
17416,40535007986450432,17.1522,26.6339,-212.581,0.298692,0.445108,-3.5427800000000005,0.0
17425,734091687063715840,15.7741,27.298000000000002,-224.572,1.3489799999999998,2.3134200000000003,-18.840999999999998,0.0
17428,382807892471840768,24.8587,22.9203,-213.578,0.198275,0.168009,-1.72363,0.0
17442,734118075342782464,-1.7155900000000002,31.5861,-229.78799999999998,-0.133445,0.57549,-3.89261,0.0
17446,648526455239606272,10.0765,30.9209,-222.419,0.0900403,0.30885100000000004,-2.1042799999999997,0.0
17452,126103332187013120,9.7155,30.9413,-235.825,0.08307010000000001,0.295387,-2.2729,0.0
17458,639513552268296192,1.2236200000000002,31.4203,-240.808,0.0225557,0.323779,-2.5327,0.0
17460,103595848130101248,0.701497,31.4498,-233.92,0.0206304,0.521068,-3.84574,0.0
17472,450360649931816960,-6.28227,31.1091,-234.15599999999998,-0.0281019,0.188227,-1.40866,0.0
17484,225188158986256384,-7.050339999999999,30.8406,-223.34599999999998,-0.058631600000000006,0.30001500000000003,-2.09702,0.0
17488,4504767858475008,-8.79434,30.2308,-210.983,-0.24921300000000002,0.821767,-5.75467,0.0
17492,166641982305730560,-13.5181,28.5792,-255.265,-0.24518099999999998,0.5394399999999999,-4.7385,0.0
17493,238694628541333504,-9.9626,29.8223,-231.896,-0.0731821,0.24944899999999998,-1.96691,0.0
17497,211690004487864320,-10.1206,29.7671,-210.615,-0.042244300000000005,0.154612,-1.0883,0.0
17509,63050600941617152,-19.7376,24.525,-222.732,-1.33269,1.6391200000000001,-14.904000000000002,0.0
17510,571957771168129026,-18.4069,25.7136,-224.565,-0.128974,0.168787,-0.19251500000000002,0.0
17522,126101682919571456,-15.225,28.5557,-253.368,-0.42474300000000004,0.775461,-7.03598,0.0
17535,391816466116116480,-26.2845,17.8773,-228.386,-0.227677,0.166242,-1.9417,0.0
17536,657527263583010816,-26.1232,18.2121,-244.477,-0.442934,0.297352,-4.03351,0.0
17538,698058491998240768,-25.416999999999998,19.6775,-262.874,-0.303989,0.246901,-3.25654,0.0
17539,211690760402108416,-25.3318,19.8543,-215.52200000000002,-0.58595,0.470918,-5.11188,0.0
17542,734098352852959232,-27.6309,15.0833,-255.433,-0.30903800000000003,0.157788,-2.78572,0.0
17547,842175123183108096,-28.3189,13.6555,-230.023,-0.358824,0.163301,-2.8683799999999997,0.0
17550,166637103222882304,-24.7366,21.0896,-243.373,-0.344264,0.28107,-3.2976400000000003,0.0
17555,734096772304994304,-25.0597,20.419,-229.755,-0.236825,0.18091300000000002,-2.09523,0.0
17558,671039368135180288,-30.7553,13.0133,-210.868,-0.213402,0.07928589999999999,-1.42594,0.0
17561,337771483881275392,-31.3552,2.37732,-272.069,-0.6512359999999999,0.039802300000000006,-5.82786,0.0
17566,662032100160962560,-31.0372,8.01495,-249.787,-0.6957369999999999,0.170296,-5.3617,0.0
17571,94582120525070336,-31.3565,2.3540799999999997,-231.202,-0.572058,0.0522047,-4.3506599999999995,0.0
17572,517919179827838976,-30.9615,9.357380000000001,-226.99099999999999,-0.7156859999999999,0.205717,-5.06954,0.0
17574,864694152112111616,-31.3287,2.8473599999999997,-213.34400000000002,-0.9049940000000001,0.0915297,-6.11661,0.0
17575,337776500403077120,-31.1765,5.545719999999999,-218.02599999999998,-0.559496,0.109149,-4.08737,0.0
17580,517915606415048704,-29.7015,-11.8084,-164.333,-1.0187700000000002,-0.39569699999999997,-5.3884300000000005,0.0
17584,954765938501091328,-29.7808,-11.5815,-190.609,-0.227494,-0.0787496,-1.34561,0.0
17589,873728220682256384,-31.6232,-6.312180000000001,-177.31400000000002,-0.387703,-0.0620233,-2.3031599999999997,0.0
17596,558449721048301568,-29.1396,-13.4156,-160.65,-0.437251,-0.19028599999999998,-2.5482299999999998,0.0
17602,454871190226337792,-32.0017,-5.229419999999999,-150.167,-0.23466399999999998,-0.0481982,-1.1033600000000001,0.0
17605,923244383241764864,-32.1005,-4.94687,-172.887,-0.5329510000000001,-0.07292860000000001,-2.7513799999999997,0.0
17612,716074677214117888,-31.5915,-6.40285,-182.165,-0.349989,-0.0612178,-1.9433799999999999,0.0
17618,819656300412534784,-29.8246,-11.4561,-178.43,-0.567171,-0.207866,-3.43775,0.0
17627,355792960496861184,-27.6949,-16.9319,-160.751,-0.140399,-0.09740900000000001,-0.832418,0.0
17630,63066750018650112,-28.1826,-16.3859,-169.699,-0.24268800000000001,-0.129724,-1.42956,0.0
17633,432349687396171776,-22.4437,-22.811,-202.618,-0.641079,-0.664622,-6.1471,0.0
17644,950272990392614912,-22.3823,-22.8797,-168.75799999999998,-0.190859,-0.20288599999999998,-1.4293200000000001,0.0
17653,409839935596527616,-26.4787,-18.2935,-178.375,0.292257,-0.146973,-0.626764,0.0
17655,747599462288850944,-24.3952,-20.6261,-178.88299999999998,-0.145276,-0.110851,-1.02321,0.0
17657,220710672760045568,-22.8337,-22.3744,-202.947,-0.178329,-0.0631379,-1.36251,0.0
17664,117099431467155456,-21.2378,-24.160999999999998,-139.741,-0.25253600000000004,-0.302348,-1.7152599999999998,0.0
17665,94579921501814784,-23.1839,-21.9822,-142.139,-0.584846,-0.56723,-3.79795,0.0
17676,454865967546105856,-11.3526,-29.9782,-155.623,-0.254441,-0.6969069999999999,-3.58501,0.0
17679,851186445606453248,-21.0134,-25.3228,-206.99599999999998,-0.435113,-0.50842,-4.40336,0.0
17684,189152490019618816,-11.7266,-29.798000000000002,-176.47799999999998,-0.19708900000000001,-0.527216,-3.10053,0.0
17690,707065622533505024,-14.455,-28.4833,-152.455,-0.156969,-0.330365,-1.7126700000000001,0.0
17698,67554819044278272,-19.2042,-26.1947,-161.187,-0.41145299999999996,-0.576021,-3.56304,0.0
17713,153154410606755840,-9.268880000000001,-31.4624,-180.18,0.0756995,-0.166381,-0.634192,0.0
17720,873725128305803264,-10.4319,-31.3968,-193.16299999999998,-0.241229,-0.757794,-4.69511,0.0
17722,112591502512750592,-4.849559999999999,-31.7117,-139.485,-0.128892,-0.903418,-3.9633800000000003,0.0
17725,418840331623071744,-0.748568,-31.943,-147.048,-0.000964019,-0.420231,-1.9937099999999999,0.0
17726,842178353015296001,-9.27843,-31.4618,-210.48,-0.00403579,-0.17568599999999998,0.08003819999999999,0.0
17730,130610436507697152,-4.29777,-31.7428,-199.97099999999998,-0.0964748,-0.640138,-4.09591,0.0
17747,63059878087757825,12.1016,-29.599,-206.385,0.23300500000000002,-0.190815,-0.202604,0.0
17750,229684543068569600,5.156630000000001,-32.0272,-160.03799999999998,0.12025999999999999,-0.809804,-4.00282,0.0
17752,409832239015133184,12.4839,-29.4653,-152.569,0.108573,-0.23399299999999998,-1.1914,0.0
17754,337787014483017728,3.76295,-32.5145,-175.67,0.0148632,-0.22725,-1.41095,0.0
17756,117099156589248512,11.6365,-29.7616,-170.766,0.10336400000000001,-0.240279,-1.39599,0.0
17764,409832926209900544,10.0563,-30.3141,-139.655,0.187436,-0.5351779999999999,-2.39147,0.0
17766,153137986651815936,10.6073,-30.1214,-171.546,0.0541111,-0.180599,-1.02168,0.0
17774,932256530315612161,5.33716,-31.9641,-156.17700000000002,-0.0147707,-0.336863,-0.18121700000000002,0.0
17776,639516232327888896,22.0428,-23.1299,-195.99900000000002,0.523779,-0.5339470000000001,-4.69487,0.0
17778,103586021244928000,19.002,-25.8459,-150.44,0.191839,-0.27761399999999997,-1.55589,0.0
17782,954764838989463552,17.023,-27.6136,-206.8,0.30589099999999997,-0.477491,-3.41295,0.0
17788,225194137580732416,18.0019,-26.7392,-188.032,0.144568,-0.19846,-1.3934799999999998,0.0
17790,873705268377026560,16.2707,-28.2855,-162.703,0.9366979999999999,-1.60535,-9.38585,0.0
17791,324265976398872576,23.4926,-21.8348,-147.14600000000002,0.06173390000000001,-0.0798765,-0.38513600000000003,0.0
17796,824161411868393472,11.7862,-32.2911,-140.565,0.220227,-0.634496,-2.78857,0.0
17797,779127339740037120,21.4045,-23.7,-153.111,0.32502600000000004,-0.374895,-2.33317,0.0
17801,445866464872759296,17.1094,-27.5364,-181.947,0.108254,-0.156501,-1.03481,0.0
17804,9007542852124672,16.1777,-28.3685,-176.918,0.0846994,-0.16811900000000002,-0.991099,0.0
17812,436850538244472832,16.276,-28.2808,-171.385,0.1981,-0.323596,-2.02045,0.0
17814,445867976701247488,16.5354,-28.0491,-179.785,0.37632,-0.658142,-4.07146,0.0
17817,369295375619592193,18.3887,-26.3937,-147.361,0.0873909,-0.0965283,-0.0794772,0.0
17821,265714233440731136,16.0845,-28.4518,-145.247,0.522365,-0.944419,-4.83829,0.0
17829,166640676635672576,29.4474,-12.4541,-146.553,0.33717600000000003,-0.152832,-1.6761700000000002,0.0
17830,864693258758914048,26.7226,-18.1086,-175.415,0.139956,-0.10655099999999999,-0.9527530000000001,0.0
17833,180149207775051776,28.3426,-14.7469,-170.202,1.0463,-0.554124,-6.7169,0.0
17834,558460510006149120,28.1125,-15.2245,-157.184,0.107859,-0.085734,-0.37094099999999997,0.0
17839,851186789203836928,26.5573,-18.4517,-144.933,0.20314300000000002,-0.129715,-1.15145,0.0
17841,801640939830378496,29.08,-13.2167,-194.40200000000002,0.5994659999999999,-0.28343,-4.05719,0.0
17851,130606107180662784,29.3199,-12.7187,-175.81799999999998,0.49011800000000005,-0.223504,-3.01074,0.0
17857,779123972485677056,31.8535,-2.33547,-165.305,0.20834,-0.0244847,-1.06263,0.0
17859,103591037766729728,31.9282,-1.0117399999999999,-162.129,0.33875700000000003,-0.0211681,-1.6996,0.0
17871,445880414926536704,31.739,-4.36471,-163.749,0.170312,-0.0497897,-0.674061,0.0
17874,923239985195253760,31.8454,-2.4784900000000003,-143.889,0.189801,-0.00553546,-0.8178770000000001,0.0
17877,941259468946014208,31.4322,-9.80377,-192.35,0.233975,-0.0625601,-1.46292,0.0
17879,864724938437689344,31.9169,-1.2109,-168.8,0.076249,-0.07502769999999999,-0.41037399999999996,0.0
17882,432349618676695040,31.4857,-8.856160000000001,-139.172,0.295879,-0.0940307,-1.42218,0.0
17883,103597909714403328,31.8408,-2.5613200000000003,-153.748,0.295683,-0.0455134,-1.38181,0.0
17895,864694083392634880,31.5955,6.3913,-155.35299999999998,0.781225,0.167851,-3.81766,0.0
17897,716075639286792192,31.383000000000003,6.99918,-190.56799999999998,0.479567,0.09725249999999999,-2.81467,0.0
17899,639523447872946176,31.2656,7.334919999999999,-149.357,1.92162,0.44215299999999996,-9.451080000000001,0.0
17900,468378828012519424,29.9669,11.0492,-152.049,0.637656,0.244626,-3.30425,0.0
17901,292744283700592640,30.4453,9.68107,-185.21099999999998,0.282915,0.0797721,-1.80155,0.0
17911,589973544050360320,32.135999999999996,4.84549,-161.128,0.233823,0.0456934,-1.1322299999999998,0.0
17912,909728980154712064,31.5974,6.385759999999999,-148.753,0.289153,0.06805610000000001,-1.3147,0.0
17913,639532931160735744,32.1981,4.667669999999999,-205.511,0.519439,0.0659087,-3.3787199999999995,0.0
17916,63051769172721664,22.7473,22.471,-180.47400000000002,0.31595,0.326087,-2.55733,0.0
17920,265715332952358912,26.4098,18.3707,-205.032,0.8906780000000001,0.631096,-6.99667,0.0
17926,671045759046516736,29.4085,15.0134,-171.36900000000003,0.285916,0.133921,-1.61558,0.0
17935,27029500504047616,24.1271,20.9263,-170.361,0.376454,0.338291,-2.6763,0.0
17939,180150444725633024,28.1024,16.4757,-191.868,0.167907,0.0870598,-1.18088,0.0
17945,914241719472488448,14.0727,28.6675,-143.524,0.0696041,0.164325,-0.736505,0.0
17949,364801671580090368,11.9042,29.7124,-186.62599999999998,0.0780451,0.220638,-1.27406,0.0
17959,238697102442496000,12.1509,29.5936,-158.202,0.261803,0.6104189999999999,-3.39889,0.0
17964,27023247031664640,17.1473,27.1859,-189.31099999999998,0.9706969999999999,1.52136,-10.5385,0.0
17970,301745504360857600,19.0561,26.2661,-160.32299999999998,2.16883,2.9716099999999996,-17.0859,0.0
17973,734109829005574144,18.5266,26.5212,-142.011,0.214865,0.324365,-1.6804299999999999,0.0
17975,355786707024478208,2.79997,31.8273,-165.52599999999998,0.0174905,0.307893,-1.58097,0.0
17976,391816259957686272,8.37855,31.5126,-142.997,0.40084899999999996,1.55255,-6.5776699999999995,0.0
17979,270217626909671424,-0.6491399999999999,32.0219,-178.172,0.00284055,0.340404,-1.80425,0.0
17986,711573963804770304,0.720813,31.9446,-148.601,0.00408424,0.573905,-2.6239999999999997,0.0
17991,743102597170200576,10.4332,31.3967,-155.781,0.104619,0.283223,-1.41034,0.0
17993,18016872410644480,6.961869999999999,31.5925,-203.80200000000002,0.136505,0.571221,-3.76914,0.0
18002,535931860350402560,0.732159,31.9439,-198.453,0.02171,0.533062,-3.40615,0.0
18006,301744542288183296,-10.5225,30.1511,-146.42600000000002,-0.371322,1.03706,-4.71649,0.0
18010,216179585341980672,-5.58344,31.8779,-161.347,-0.0197834,0.166303,-0.8671139999999999,0.0
18020,103585677647544320,-8.13772,30.9849,-190.252,-0.11991900000000001,0.416998,-2.5592799999999998,0.0
18021,752101412648779776,-6.25767,31.6422,-184.863,-0.0927828,0.42053999999999997,-2.35657,0.0
18035,481886397079224320,-5.16142,32.0255,-148.901,-0.186409,1.09085,-5.208819999999999,0.0
18038,954763945636265984,-5.0229099999999995,32.0739,-144.237,-0.31824,1.9609999999999999,-8.1028,0.0
18040,153128640802979840,-6.0404800000000005,31.7181,-202.997,-0.0460269,0.191305,-1.2498799999999999,0.0
18043,639522966836609024,-2.7568200000000003,32.8662,-171.11900000000003,-0.019328,0.355136,-1.89452,0.0
18051,544936173387120640,-2.2088200000000002,33.0578,-184.666,-0.00635042,0.256762,-1.39821,0.0
18054,180146527715459072,-6.4051,31.5907,-167.799,-0.138675,0.637185,-3.61504,0.0
18056,914232167465222144,-17.5902,27.1069,-178.86700000000002,-0.417372,0.6255390000000001,-3.8976300000000004,0.0
18059,562955176101543936,-16.4193,28.1528,-180.43200000000002,-0.110036,0.170754,-1.1412799999999999,0.0
18063,954765182586847232,-15.5563,28.9236,-184.514,-0.15273,0.3049,-1.79699,0.0
18068,409833475965714432,-21.8913,23.2652,-173.334,-0.4384,0.479074,-3.41434,0.0
18069,707074830943387648,-17.2976,27.3683,-191.968,-0.314077,0.516568,-3.52514,0.0
18076,63063107886383104,-18.0992,26.6523,-165.66099999999997,-0.373126,0.531801,-3.33259,0.0
18077,391817771786174464,-16.989,27.6439,-141.798,-0.28611,0.482758,-2.29182,0.0
18082,517920348058943488,-16.0486,28.4839,-177.692,-0.10413599999999999,0.205171,-1.20302,0.0
18085,950260620886802432,-19.2147,25.6559,-205.635,-0.372774,0.514225,-3.99451,0.0
18086,864707071373737984,-23.0282,22.2497,-180.209,-0.5453979999999999,0.5407890000000001,-4.28871,0.0
18095,103584440696963072,-29.4161,12.519,-176.99900000000002,-1.07612,0.447118,-6.38143,0.0
18103,684549754700431360,-27.6465,16.1914,-153.063,-0.45284300000000005,0.25356799999999996,-2.4633,0.0
18109,639513620987772928,-23.9932,23.7727,-139.328,-0.534213,0.516556,-3.1754599999999997,0.0
18117,963772725438971904,-28.3942,14.6398,-209.8,-0.292806,0.162484,-2.22781,0.0
18118,968276393785819136,-27.9633,15.534,-142.985,-1.15151,0.651059,-5.70361,0.0
