hit_id,x,y,z,volume_id,layer_id,module_id
17723,-4.525580000000001,-31.7299,-151.918,8,2,68
17725,-0.757374,-31.9425,-147.041,8,2,68
17726,-9.28722,-31.4613,-210.477,8,2,68
17741,6.27226,-31.6371,-207.03400000000002,8,2,69
17743,12.6097,-29.4213,-143.99,8,2,69
17749,2.69654,-32.8873,-164.41099999999997,8,2,69
17750,5.1562,-32.0273,-160.05,8,2,69
17753,12.0905,-29.6028,-168.96099999999998,8,2,69
17754,3.7644900000000003,-32.5139,-175.65400000000002,8,2,69
17755,10.6274,-30.1144,-163.99900000000002,8,2,69
17758,13.8369,-28.9923,-164.908,8,2,69
17761,11.9399,-29.6555,-166.773,8,2,69
17763,3.19785,-32.711999999999996,-182.30700000000002,8,2,69
17764,10.061,-30.3124,-139.645,8,2,69
17766,10.6071,-30.1215,-171.551,8,2,69
17767,8.94621,-30.7022,-166.80599999999998,8,2,69
17768,11.3354,-29.8669,-178.243,8,2,69
17774,5.3324300000000004,-31.9657,-156.18200000000002,8,2,69
17775,7.61565,-31.1674,-175.565,8,2,69
17780,15.8477,-28.6634,-143.873,8,2,70
17781,18.0223,-26.721,-163.654,8,2,70
17782,17.0236,-27.613000000000003,-206.80900000000003,8,2,70
17783,15.8993,-28.6173,-182.46900000000002,8,2,70
17788,18.0027,-26.7385,-188.032,8,2,70
17794,23.1699,-22.1231,-151.958,8,2,70
17796,11.7855,-32.2917,-140.563,8,2,70
17798,23.2262,-22.0728,-162.85299999999998,8,2,70
17804,16.1787,-28.3677,-176.908,8,2,70
17805,18.9674,-25.8768,-149.363,8,2,70
17806,15.9125,-28.6054,-155.283,8,2,70
17809,21.3908,-23.7122,-151.855,8,2,70
17811,18.5998,-26.2052,-148.755,8,2,70
17813,23.5759,-21.7605,-201.951,8,2,70
17814,16.5349,-28.0495,-179.793,8,2,70
17825,26.3339,-18.9153,-192.377,8,2,71
17826,28.6352,-14.1398,-160.588,8,2,71
17829,29.4463,-12.4565,-146.55100000000002,8,2,71
17830,26.7227,-18.1085,-175.415,8,2,71
17831,29.1127,-13.1488,-192.393,8,2,71
17836,27.7156,-16.0479,-150.018,8,2,71
17837,28.7136,-13.9769,-206.50799999999998,8,2,71
17838,28.3303,-14.7724,-150.13,8,2,71
17840,25.0111,-21.6604,-145.11700000000002,8,2,71
17841,29.0795,-13.2177,-194.408,8,2,71
17842,30.2308,-10.8285,-165.704,8,2,71
17843,28.8243,-13.7473,-154.558,8,2,71
17857,31.8536,-2.33426,-165.294,8,2,72
17858,31.9048,-1.42505,-145.611,8,2,72
17859,31.9284,-1.00698,-162.134,8,2,72
17862,31.5906,-6.99525,-197.623,8,2,72
17867,31.3993,-10.3879,-165.975,8,2,72
17868,31.6791,-5.426880000000001,-183.89700000000002,8,2,72
17872,31.8008,-3.2696,-147.61,8,2,72
17874,31.8455,-2.4774700000000003,-143.891,8,2,72
17876,31.7133,-4.82027,-176.648,8,2,72
17878,31.8537,-2.33232,-196.26,8,2,72
17879,31.916999999999998,-1.2095200000000002,-168.792,8,2,72
17883,31.8405,-2.56556,-153.763,8,2,72
17888,30.6444,9.11163,-164.52700000000002,8,2,73
17889,29.7844,11.5713,-164.953,8,2,73
17891,29.5865,12.1374,-145.575,8,2,73
17892,29.6679,11.9044,-166.083,8,2,73
17894,30.9395,8.26747,-156.05700000000002,8,2,73
17895,31.5943,6.39484,-155.358,8,2,73
17898,32.8349,2.84649,-151.392,8,2,73
17901,30.4458,9.67965,-185.21200000000002,8,2,73
17903,31.425,6.87893,-172.352,8,2,73
17906,30.3764,9.87805,-159.033,8,2,73
17908,30.5977,9.24513,-149.565,8,2,73
17910,31.3597,7.0655399999999995,-201.11700000000002,8,2,73
17911,32.1357,4.84609,-161.118,8,2,73
17918,29.7362,14.6465,-158.733,8,2,74
17919,26.3491,18.4387,-154.372,8,2,74
17920,26.4078,18.3729,-205.024,8,2,74
17921,27.2279,17.4547,-208.988,8,2,74
17922,22.223000000000003,23.0581,-179.229,8,2,74
17924,27.4718,17.1817,-174.946,8,2,74
17926,29.4099,15.0119,-171.372,8,2,74
17929,25.194000000000003,19.7318,-185.80700000000002,8,2,74
17936,24.7211,20.2613,-172.37,8,2,74
17939,28.1025,16.4756,-191.861,8,2,74
17940,21.79,23.5428,-153.745,8,2,74
17941,27.1988,17.4873,-160.63,8,2,74
17942,24.2387,20.8014,-165.956,8,2,74
17945,14.0731,28.6672,-143.52,8,2,75
17946,15.2439,28.1031,-190.135,8,2,75
17950,14.6061,28.4104,-202.196,8,2,75
17953,15.4458,28.0058,-162.566,8,2,75
17954,20.5476,25.5473,-171.41099999999997,8,2,75
17960,14.6951,28.3676,-182.273,8,2,75
17965,21.1694,25.2477,-153.159,8,2,75
17966,15.0032,28.2191,-209.542,8,2,75
17968,16.9652,27.2736,-190.014,8,2,75
17970,19.0571,26.2656,-160.328,8,2,75
17975,2.80412,31.8271,-165.543,8,2,76
17977,0.536656,31.955,-140.69,8,2,76
17979,-0.640404,32.0214,-178.18599999999998,8,2,76
17982,2.15596,31.8636,-203.55700000000002,8,2,76
17983,0.30808800000000003,31.9679,-168.62099999999998,8,2,76
17984,9.81634,31.4315,-141.36,8,2,76
17985,3.1129,31.8096,-147.227,8,2,76
17987,9.17704,31.4676,-141.679,8,2,76
17988,4.28547,31.7435,-200.03400000000002,8,2,76
17992,6.9165600000000005,31.5951,-174.296,8,2,76
17993,6.96387,31.5924,-203.808,8,2,76
17996,0.9065280000000001,31.9341,-188.90400000000002,8,2,76
17997,0.0884257,31.9802,-147.735,8,2,76
18000,5.71137,31.6631,-186.36900000000003,8,2,76
18001,1.20666,31.9172,-196.032,8,2,76
18002,0.731846,31.944000000000003,-198.445,8,2,76
18003,6.4867,31.6193,-153.545,8,2,76
18005,2.43547,31.8479,-190.805,8,2,76
18007,-9.81509,30.3984,-168.521,8,2,77
18012,-12.933,29.3083,-177.81099999999998,8,2,77
18013,-12.4706,29.47,-164.247,8,2,77
18014,-4.70107,32.1865,-166.393,8,2,77
18017,-10.6004,30.1238,-144.63,8,2,77
18022,-9.87221,30.3784,-176.30200000000002,8,2,77
18024,-3.53879,32.5928,-150.162,8,2,77
18025,-6.3141,31.6225,-182.38,8,2,77
18026,-6.91171,31.4135,-165.088,8,2,77
18029,-11.7601,29.7184,-167.014,8,2,77
18033,-13.1761,29.2233,-154.862,8,2,77
18034,-4.07825,32.4042,-160.614,8,2,77
18038,-5.02422,32.0735,-144.24,8,2,77
18040,-6.03675,31.7195,-203.002,8,2,77
18047,-6.16323,31.6752,-156.267,8,2,77
18049,-8.89667,30.7195,-147.763,8,2,77
18053,-2.5279599999999998,32.9462,-172.30200000000002,8,2,77
18054,-6.404719999999999,31.5908,-167.8,8,2,77
18056,-17.5923,27.105,-178.858,8,2,78
18057,-21.7749,23.3691,-174.19,8,2,78
18059,-16.4193,28.1527,-180.428,8,2,78
18060,-15.5157,28.9599,-167.638,8,2,78
18063,-15.5572,28.9228,-184.515,8,2,78
18067,-19.8041,25.1295,-164.13,8,2,78
18071,-15.8694,28.6439,-169.919,8,2,78
18080,-20.5326,24.4788,-150.40200000000002,8,2,78
18083,-19.7985,25.1345,-162.869,8,2,78
18086,-23.0208,22.2563,-180.204,8,2,78
18090,-26.2669,19.0544,-182.832,8,2,79
18092,-26.4202,18.7363,-165.13400000000001,8,2,79
18093,-28.8239,13.7481,-196.85299999999998,8,2,79
18094,-25.3668,20.9222,-210.36900000000003,8,2,79
18095,-29.4165,12.5182,-176.995,8,2,79
18096,-29.8614,11.595,-178.892,8,2,79
18100,-27.4278,16.6453,-204.752,8,2,79
18101,-29.0476,13.2839,-143.134,8,2,79
18102,-28.6698,14.0678,-200.484,8,2,79
18104,-29.1463,13.0791,-143.28799999999998,8,2,79
18105,-25.4485,20.7528,-151.93200000000002,8,2,79
18108,-28.9173,13.5542,-187.601,8,2,79
18110,-26.8109,17.9253,-142.141,8,2,79
18114,-27.3871,16.7297,-172.55700000000002,8,2,79
18115,-27.8046,15.8634,-186.115,8,2,79
18116,-26.1875,19.219,-176.553,8,2,79
18117,-28.3937,14.6408,-209.796,8,2,79
18120,-26.7034,18.1486,-170.989,8,2,79
18121,-26.6815,18.194000000000003,-148.071,8,2,79
18123,-25.0379,21.6048,-182.386,8,2,79
18129,-31.541,7.875780000000001,-184.325,8,2,80
18141,-31.57,7.36115,-188.80599999999998,8,2,80
18142,-31.8214,2.9039599999999997,-199.9,8,2,80
18145,-31.6987,5.07913,-163.094,8,2,80
18152,-31.186,14.1687,-139.57399999999998,8,2,80
18153,-31.2644,12.7781,-143.10399999999998,8,2,80
18154,-31.6996,5.06323,-176.78400000000002,8,2,80
18156,-31.3005,12.1388,-145.249,8,2,80
18159,-31.7999,3.2854300000000003,-162.79,8,2,80
18160,-31.2781,12.5353,-140.261,8,2,80
18168,-31.4073,10.2449,-190.655,8,2,80
18169,-31.7555,4.07218,-141.01,8,2,80
18171,-33.3234,0.050903500000000004,-82.1627,8,2,81
18172,-32.8382,-1.33684,-79.8381,8,2,81
18173,-33.0698,-0.674372,-115.917,8,2,81
18180,-30.7045,-7.4394,-119.973,8,2,81
18182,-32.4182,-2.53804,-73.5612,8,2,81
18184,-32.0465,-3.60115,-103.991,8,2,81
18185,-33.7611,1.30274,-99.316,8,2,81
18186,-28.9969,-12.3234,-105.351,8,2,81
18189,-31.325,-5.66483,-122.166,8,2,81
18191,-32.0287,-3.6520300000000003,-129.07399999999998,8,2,81
18192,-32.5333,-2.2088,-126.31,8,2,81
18196,-33.2028,-0.294005,-90.1037,8,2,81
18199,-31.7023,-4.58556,-109.678,8,2,81
18200,-29.2445,-11.6154,-83.2402,8,2,81
18201,-33.5972,0.8340110000000001,-75.6547,8,2,81
18203,-33.3043,-0.00379859,-111.014,8,2,81
18205,-31.5441,-5.03803,-120.824,8,2,81
18207,-29.1289,-11.9458,-122.12799999999999,8,2,81
18208,-30.6921,-7.4749,-94.4838,8,2,81
18209,-30.5811,-7.792330000000001,-73.3472,8,2,81
18210,-29.807,-10.0065,-86.5368,8,2,81
18215,-32.6061,-2.00063,-97.193,8,2,81
18219,-29.558000000000003,-10.7186,-87.6959,8,2,81
18221,-32.2029,-3.1539,-89.2854,8,2,81
18222,-33.171,-0.38513200000000003,-74.6083,8,2,81
18223,-29.1008,-12.0263,-81.8548,8,2,81
18227,-28.6174,-13.4089,-125.596,8,2,81
18228,-32.4835,-2.3513599999999997,-70.3206,8,2,81
18230,-30.5097,-7.99679,-77.3123,8,2,81
18237,-29.294,-11.4738,-91.15100000000001,8,2,81
18240,-23.2878,-21.1227,-102.53,8,2,82
18241,-29.7065,-13.9366,-70.596,8,2,82
