hit_id,x,y,z,volume_id,layer_id,module_id
24595,-25.2133,-18.967,141.874,8,2,146
24597,-25.4333,-18.7207,148.295,8,2,146
24611,-13.4566,-28.4148,175.90200000000002,8,2,147
24614,-17.0525,-26.682,207.84099999999998,8,2,147
24642,-15.634,-27.3655,166.81,8,2,147
24651,-10.157,-30.9164,180.33700000000002,8,2,148
24672,-2.70114,-31.337,197.68200000000002,8,2,148
24691,10.8602,-29.5085,173.868,8,2,149
24698,2.329,-32.4913,163.54399999999998,8,2,149
24733,15.3522,-28.441999999999997,201.81,8,2,150
24750,29.6954,-10.799000000000001,150.283,8,2,151
24860,30.1061,9.15099,189.89700000000002,8,2,153
24861,29.0839,12.0746,164.888,8,2,153
24886,21.8323,22.7522,157.506,8,2,154
24888,21.4409,23.1905,194.842,8,2,154
24896,26.5123,17.5127,206.805,8,2,154
24931,18.6113,25.9308,144.6,8,2,155
24969,7.478039999999999,31.0675,148.213,8,2,156
24972,-6.55248,31.0146,168.333,8,2,157
24978,-9.89283,29.8467,142.45600000000002,8,2,157
25027,-17.3222,26.6824,204.22400000000002,8,2,158
25033,-23.7498,20.9413,161.079,8,2,158
25062,-24.8761,20.7999,164.385,8,2,159
25066,-28.914,12.4206,139.407,8,2,159
25105,-31.1057,6.80115,167.78400000000002,8,2,160
25108,-33.9367,0.30493400000000004,254.517,8,2,161
25185,-8.65937,-31.4968,272.195,8,2,164
25192,-6.957380000000001,-31.5928,220.90099999999998,8,2,164
25210,7.06641,-31.3594,277.297,8,2,165
25227,4.56196,-32.2351,272.212,8,2,165
25242,16.9797,-27.6522,259.83099999999996,8,2,166
25249,18.2455,-26.5216,273.811,8,2,166
25253,22.2818,-22.9164,237.755,8,2,166
25258,28.2419,-14.9557,226.613,8,2,167
25344,26.7733,17.9638,224.81900000000002,8,2,170
25350,28.89,15.5939,250.275,8,2,170
25357,24.8553,20.1111,222.296,8,2,170
25363,15.2204,28.1144,234.113,8,2,171
25394,7.0281199999999995,31.5888,238.128,8,2,172
25418,-3.9762800000000005,32.4399,236.446,8,2,173
25438,-15.1852,29.2551,253.043,8,2,174
25440,-21.6037,23.522,227.71099999999998,8,2,174
25443,-23.3937,21.9232,262.745,8,2,174
25466,-30.3499,10.5814,276.847,8,2,175
25547,-7.38362,-31.0728,344.66,8,2,180
25556,2.31011,-32.4979,285.133,8,2,181
25572,7.13087,-30.8124,290.018,8,2,181
25597,30.9983,-8.70427,290.232,8,2,184
25625,25.7118,18.4089,289.218,8,2,186
25637,23.9492,23.3586,295.969,8,2,187
25671,-16.5888,27.3375,293.597,8,2,190
25695,-31.1378,6.23115,321.064,8,2,192
25737,9.07297,31.4734,375.705,8,2,204
25745,-23.9157,21.4569,369.49199999999996,8,2,206
25800,-12.8067,-70.411,-478.175,8,4,7
25819,4.4924599999999995,-72.5307,-425.37,8,4,9
25820,4.41294,-72.55,-433.93199999999996,8,4,9
25827,16.1894,-71.3591,-476.68199999999996,8,4,10
25842,57.4453,-43.2167,-477.505,8,4,13
25846,58.2966,-41.8194,-442.579,8,4,13
25856,65.2987,-29.7421,-471.789,8,4,14
25882,60.2773,38.7699,-464.918,8,4,19
25907,44.1372,56.8844,-457.454,8,4,21
25978,-67.9716,28.4675,-421.57099999999997,8,4,31
25991,-72.6601,-1.8609,-393.279,8,4,33
26040,-40.3571,-58.6078,-395.849,8,4,37
26056,-18.8725,-68.9651,-375.681,8,4,39
26094,36.1671,-61.5654,-391.73199999999997,8,4,43
26096,37.4926,-60.5972,-376.115,8,4,43
26099,43.3353,-57.8366,-414.342,8,4,44
26113,64.7439,-29.8173,-396.27,8,4,46
26140,68.7984,20.5307,-373.565,8,4,50
26181,12.2627,71.6234,-375.685,8,4,56
26235,-46.2588,54.6577,-407.676,8,4,60
26237,-49.033,51.6411,-349.621,8,4,60
26271,-68.0228,24.9217,-357.555,8,4,63
26273,-68.2391,23.5329,-385.105,8,4,63
26299,-68.9099,-21.4667,-313.066,8,4,66
26370,0.387083,-71.5895,-335.064,8,4,72
26441,69.5249,-18.4955,-284.653,8,4,79
26444,69.0137,-21.7769,-302.672,8,4,79
26476,60.3018,38.7364,-297.546,8,4,83
26496,32.7686,64.1909,-322.624,8,4,86
26531,-19.6324,69.7612,-306.853,8,4,90
26628,-65.8127,-30.3525,-228.33700000000002,8,4,99
26700,-12.0994,-71.6165,-215.5,8,4,104
26719,12.195,-70.1512,-270.681,8,4,105
26766,42.0811,-59.2004,-234.437,8,4,108
26795,62.2411,-36.6552,-254.13099999999997,8,4,110
26817,71.0975,0.303935,-216.127,8,4,112
26859,62.3204,35.1335,-254.618,8,4,115
26892,49.626000000000005,52.9603,-246.40200000000002,8,4,117
26901,33.7215,63.3149,-242.50099999999998,8,4,118
26919,-1.1583,71.0617,-258.383,8,4,120
26967,-31.7032,64.8261,-250.817,8,4,123
26970,-38.5902,59.7954,-218.143,8,4,123
26983,-43.4363,57.7267,-272.298,8,4,124
26993,-65.2573,28.4148,-235.69099999999997,8,4,126
26998,-65.8426,26.8157,-256.811,8,4,126
27042,-71.2152,-9.91088,-171.048,8,4,129
27055,-72.972,-2.67481,-145.00799999999998,8,4,129
27109,-52.6139,-48.8111,-140.703,8,4,132
27131,-50.0627,-53.2741,-156.434,8,4,133
27135,-47.8002,-54.6526,-188.903,8,4,133
27170,-25.7809,-68.39,-140.878,8,4,135
27221,24.2093,-67.637,-168.563,8,4,138
27267,47.8841,-53.6218,-189.187,8,4,140
27279,52.9354,-50.6186,-159.999,8,4,141
27294,66.449,-26.5993,-159.121,8,4,142
27343,71.3847,9.21303,-144.451,8,4,145
27368,59.7906,39.4362,-182.24,8,4,147
27406,53.5925,47.911,-161.115,8,4,148
27412,39.2225,59.8789,-163.609,8,4,149
27414,48.2746,54.3635,-190.34,8,4,149
27419,45.1106,56.2913,-183.95,8,4,149
27428,46.3736,55.5218,-185.265,8,4,149
27466,23.7918,68.6999,-193.90400000000002,8,4,151
27539,-39.8396,59.4959,-157.791,8,4,155
27540,-40.4519,59.0486,-175.54,8,4,155
27596,-62.3778,37.7222,-148.379,8,4,158
27621,-70.3153,13.421,-186.388,8,4,159
27623,-69.108,21.1716,-189.37099999999998,8,4,159
27628,-68.3624,25.9584,-194.525,8,4,159
27664,-69.9606,-18.0266,-114.94200000000001,8,4,162
27669,-67.9279,-22.4064,-102.87700000000001,8,4,162
27685,-67.2377,-23.8935,-135.23,8,4,162
27689,-64.2898,-32.4373,-137.107,8,4,163
27694,-59.0645,-39.5908,-100.70700000000001,8,4,163
27724,-55.0795,-45.8708,-88.9612,8,4,164
27751,-44.2885,-56.2125,-130.046,8,4,165
27756,-41.1589,-58.1193,-86.8182,8,4,165
27760,-44.7737,-55.9168,-131.734,8,4,165
27761,-45.7748,-55.3069,-131.925,8,4,165
27786,-34.1722,-63.1499,-70.0924,8,4,166
27837,10.4073,-70.5852,-123.884,8,4,169
27859,27.534000000000002,-65.5481,-113.44200000000001,8,4,170
27870,25.4156,-66.5313,-90.6216,8,4,170
27901,33.4277,-63.5664,-126.757,8,4,171
28000,68.5788,-21.3521,-116.861,8,4,175
28011,68.0185,-24.9495,-130.345,8,4,175
28092,69.029,20.0338,-73.6585,8,4,178
28135,53.7394,47.1033,-79.6446,8,4,180
28139,53.0499,47.7374,-76.2479,8,4,180
28146,58.955,42.3067,-124.98100000000001,8,4,180
28164,45.0453,55.7513,-94.1115,8,4,181
28174,46.9089,54.6159,-104.932,8,4,181
28220,11.3474,71.5851,-90.2966,8,4,184
28221,4.45412,71.2966,-137.537,8,4,184
28254,-13.512,69.8315,-99.2618,8,4,185
28344,-57.1676,42.7208,-136.596,8,4,189
28376,-69.8003,13.5101,-73.7783,8,4,191
28377,-67.9623,25.3103,-123.766,8,4,191
28433,-72.443,-4.85361,-39.4284,8,4,193
28442,-66.2071,-27.2902,-41.9546,8,4,194
28456,-71.0114,-16.9386,-8.92813,8,4,194
28468,-65.756,-28.2621,-57.8477,8,4,194
28470,-67.3017,-24.9316,-56.8775,8,4,194
28473,-69.0889,-21.0808,-57.3318,8,4,194
28505,-65.7339,-31.2997,-23.9649,8,4,195
28520,-63.8023,-33.9441,-16.9226,8,4,195
28573,-40.8944,-58.8602,-33.7468,8,4,197
28596,-39.5834,-61.6966,-61.7285,8,4,198
28613,-29.5208,-65.3797,-7.2714,8,4,198
28625,-21.7516,-69.0177,-4.37188,8,4,199
28648,-23.6971,-68.7146,-48.8537,8,4,199
28654,-14.242,-70.1874,-55.1101,8,4,199
28691,14.5091,-70.0989,-0.771877,8,4,201
28715,8.42135,-71.5769,-46.3944,8,4,201
28726,23.2889,-68.0641,-52.6407,8,4,202
28733,17.7759,-70.6228,-4.14101,8,4,202
28740,26.5132,-66.5677,-59.927,8,4,202
28743,16.4627,-71.2323,-63.7127,8,4,202
28745,19.9544,-69.6117,-41.0655,8,4,202
28795,48.2039,-53.2741,-32.5065,8,4,204
28861,65.5381,-29.0878,-21.9795,8,4,206
28873,64.9965,-30.5677,-9.77201,8,4,206
28889,69.1834,-20.6878,-13.9116,8,4,207
28924,71.628,-0.532122,-14.6928,8,4,208
28947,72.0879,-11.5213,-38.3527,8,4,208
28959,71.876,-6.45903,-24.2924,8,4,208
28986,70.27,13.8041,0.881659,8,4,209
29012,70.9083,17.1607,-63.4755,8,4,210
29028,67.7655,23.9323,-61.2155,8,4,210
29030,71.3446,16.2205,-3.97813,8,4,210
29050,58.8415,40.7355,-59.1557,8,4,211
29060,60.9506,37.8481,-18.643,8,4,211
29065,65.2212,32.0016,-24.0101,8,4,211
29102,59.14,42.8092,-0.325868,8,4,212
29117,53.0675,48.3939,-32.9785,8,4,212
29130,40.5068,59.0964,-51.5986,8,4,213
29154,38.9663,60.035,-29.1277,8,4,213
29185,31.129,64.791,-52.9054,8,4,214
29209,24.3593,68.6115,-55.4155,8,4,215
29283,-10.0888,71.172,-26.8227,8,4,217
29339,-16.9984,70.9836,-9.09688,8,4,218
29358,-34.5099,63.388999999999996,-57.55,8,4,219
29381,-33.6978,63.9822,-50.824,8,4,219
29430,-44.2275,57.5979,-49.602,8,4,220
29435,-58.5797,41.3547,-66.2509,8,4,221
29456,-59.9798,39.0568,-47.6609,8,4,221
29473,-64.6542,31.5027,-15.3174,8,4,222
29485,-62.0756,38.5477,-3.7531199999999996,8,4,222
29489,-66.5626,26.289,-15.212,8,4,222
29496,-64.0275,33.215,-6.575489999999999,8,4,222
29497,-65.6585,28.759,-32.2113,8,4,222
29546,-67.8553,29.2139,-66.5248,8,4,223
29620,-70.3584,-11.3414,3.9500300000000004,8,4,225
29626,-65.7026,-27.2011,63.6676,8,4,226
29724,-50.5403,-50.0454,12.8652,8,4,228
29766,-45.0715,-55.7354,17.7151,8,4,229
29854,-8.009319999999999,-71.4454,51.2261,8,4,232
29912,18.8104,-69.5968,39.2907,8,4,234
29952,32.2073,-64.4579,31.3358,8,4,235
30003,58.2196,-40.9943,53.8354,8,4,237
30012,57.58,-42.0441,48.2842,8,4,237
30035,61.8527,-37.7165,18.2235,8,4,238
30071,69.2336,-17.1482,9.92839,8,4,239
30084,69.2208,-17.2309,27.7507,8,4,239
30136,69.5683,14.595999999999998,37.3268,8,4,241
30156,65.3467,27.968000000000004,59.9944,8,4,242
30158,69.5492,18.9129,9.0316,8,4,242
30170,66.2486,26.0247,62.6719,8,4,242
30214,55.4339,45.545,28.2736,8,4,244
30218,49.8167,50.7109,66.4257,8,4,244
30222,58.728,42.5155,50.8694,8,4,244
30268,48.5481,53.6171,28.3152,8,4,245
30284,39.4722,59.147,3.75578,8,4,245
30294,28.0555,65.3888,54.7827,8,4,246
30365,10.0683,71.5315,9.00716,8,4,248
30395,11.3516,71.5852,62.2395,8,4,248
30402,-12.577,70.0584,11.8514,8,4,249
30406,-8.164019999999999,71.1298,1.55938,8,4,249
30445,-26.0569,66.2337,13.3453,8,4,250
30490,-31.6931,64.8335,43.4076,8,4,251
30502,-32.0532,64.5704,7.725630000000001,8,4,251
30545,-43.9793,57.1363,52.7311,8,4,252
30551,-56.3161,44.1183,0.996876,8,4,253
30567,-57.5906,42.0266,57.3777,8,4,253
30587,-62.6557,35.5225,11.6041,8,4,254
30594,-64.8762,29.4557,30.4857,8,4,254
30649,-71.1939,2.00057,15.0866,8,4,256
30659,-71.182,1.7157200000000001,7.015630000000001,8,4,256
30692,-71.9358,-6.94305,119.12100000000001,8,4,257
30704,-70.1325,-14.3704,110.99,8,4,257
30714,-70.656,-17.7043,117.32,8,4,258
30773,-54.75,-46.8465,77.1236,8,4,260
30780,-43.3823,-57.3443,108.81299999999999,8,4,261
30816,-29.6567,-65.3299,115.309,8,4,262
30855,-0.643938,-71.6327,82.8191,8,4,264
30858,-2.77557,-71.7219,129.29399999999998,8,4,264
30865,-7.8559600000000005,-71.9345,137.007,8,4,264
30881,9.10562,-71.4107,103.431,8,4,265
30902,18.8589,-70.1202,89.5227,8,4,266
30923,21.0406,-69.1076,79.1409,8,4,266
30947,39.0595,-60.0658,74.6282,8,4,267
